centroid_x,centroid_y
3.200000000000000000e+01,6.900000000000000000e+01
1.060000000000000000e+02,1.550000000000000000e+02
8.700000000000000000e+01,1.960000000000000000e+02
1.510000000000000000e+02,7.200000000000000000e+01
2.080000000000000000e+02,5.500000000000000000e+01
1.140000000000000000e+02,1.570000000000000000e+02
8.500000000000000000e+01,1.500000000000000000e+01
3.400000000000000000e+01,7.300000000000000000e+01
2.370000000000000000e+02,1.710000000000000000e+02
2.250000000000000000e+02,1.360000000000000000e+02
2.400000000000000000e+02,4.700000000000000000e+01
2.490000000000000000e+02,1.820000000000000000e+02
5.000000000000000000e+00,2.620000000000000000e+02
2.480000000000000000e+02,9.700000000000000000e+01
7.800000000000000000e+01,1.590000000000000000e+02
2.830000000000000000e+02,8.700000000000000000e+01
